DateTime,5 HK Equity,1299 HK Equity,700 HK Equity,939 HK Equity,941 HK Equity,1398 HK Equity,2318 HK Equity,3988 HK Equity,388 HK Equity,883 HK Equity,1 HK Equity,386 HK Equity,2 HK Equity,823 HK Equity,11 HK Equity,16 HK Equity,3 HK Equity,1113 HK Equity,2388 HK Equity,2628 HK Equity,27 HK Equity,857 HK Equity,688 HK Equity,1093 HK Equity,1928 HK Equity,2007 HK Equity,175 HK Equity,6 HK Equity,1109 HK Equity,762 HK Equity
23/9/2013,86.3,36.95,81.84,6.16,88.2,5.6,30.2,3.64,129,16.04,69.698,6.19,63.8,37.35,126.6,107.2,11.413,-1,25.15,21.25,54.6,8.85,23.615,3.87,48.1,4.743,4.09,68.05,23.35,12.6
24/9/2013,85.75,36.85,80.52,6.12,87.65,5.57,29.775,3.6,127.9,15.8,68.488,6.11,64.1,37.1,126.4,105.5,11.45,-1,25.1,21.05,53.45,8.72,23.17,3.91,47.75,4.631,3.99,68.1,22.55,12.2
25/9/2013,85.15,37.1,81.92,6.15,88.3,5.61,29.375,3.61,126.4,15.8,68.661,6.15,63.9,37.35,127,105.6,11.499,-1,25.15,21,53.7,8.68,23.17,4,48.6,4.593,4.01,67.9,22.05,12.24
26/9/2013,85.2,37.05,81.8,6.07,87.5,5.58,29.2,3.61,125,15.74,69.122,6.17,63.95,37.55,126.9,105.8,11.537,-1,25.15,20.8,54.1,8.66,22.923,4.09,48.75,4.528,3.96,67.3,21.9,12.12
27/9/2013,85.35,37.2,83.56,6.06,88.15,5.54,29.375,3.58,125.6,15.98,69.698,6.19,63.8,37.9,126.8,107.4,11.574,-1,25.15,20.55,54.95,8.71,22.775,4.1,48.75,4.659,4,67.65,22.15,12.12
30/9/2013,84.35,36.45,81.36,5.97,86.65,5.41,28.825,3.54,124.3,15.78,68.027,6.07,63.15,38.05,126.5,105.5,11.586,-1,24.9,20.1,54.4,8.56,22.577,4.14,47.95,4.65,3.99,69.4,22.05,12.1
1/10/2013,84.35,36.45,81.36,5.97,86.65,5.41,28.825,3.54,124.3,15.78,68.027,6.07,63.15,38.05,126.5,105.5,11.586,-1,24.9,20.1,54.4,8.56,22.577,4.14,47.95,4.65,3.99,69.4,22.05,12.1
2/10/2013,84.15,37.15,83,5.98,87.1,5.46,28.925,3.54,123.9,15.64,70.619,6.14,63.3,37.55,127.4,105.8,11.624,-1,24.8,20.05,55.85,8.52,22.577,4.1,48.7,4.781,4.17,68.4,22.1,12.1
3/10/2013,84.35,37.15,83.96,6.06,86.5,5.5,29.425,3.6,126.1,15.98,72.002,6.22,63.15,37,127.3,105.7,11.586,-1,24.75,20.6,58.7,8.64,22.824,4.25,50.6,4.753,4.16,68.05,22.2,13.12
4/10/2013,84.35,37.1,83.84,6.07,84,5.51,29.475,3.61,126.1,16.02,70.965,6.21,63,37.55,127.5,105.1,11.562,-1,24.85,20.6,56.9,8.61,22.923,4.25,50.3,4.743,4.38,67.9,22,13.26
7/10/2013,83.75,36.6,83.44,6.03,83.2,5.47,29.225,3.59,125.6,15.84,71.311,6.17,62.7,37.35,127,102.4,11.413,-1,24.7,20.45,57.15,8.55,22.528,4.25,49.95,4.818,4.47,67.95,21.9,13.26
8/10/2013,83.8,37,85.2,6.06,84.4,5.51,29.35,3.62,127.3,16.1,72.002,6.23,63,37.55,128,102.6,11.475,-1,25,20.6,57.55,8.68,23.269,4.27,50.7,5.203,4.41,68.1,22.8,13.18
9/10/2013,83.3,37.3,82.76,6.03,84.15,5.49,28.9,3.61,127,15.74,70.619,6.21,62.6,37.15,127.2,102.1,11.425,-1,25.05,20.5,57,8.89,23.516,4.35,50.4,5.306,4.26,67.6,22.95,12.86
10/10/2013,83.45,37.35,81.96,5.98,84,5.45,28.625,3.59,126.9,15.54,70.504,6.17,62.2,37.8,126.9,102.6,11.363,-1,25.05,20.35,56.65,8.82,23.812,4.35,50.5,5.353,4.26,67.55,23,12.58
11/10/2013,84.5,38,83.8,6.04,85.1,5.52,29.125,3.62,127.7,15.84,71.368,6.2,62.5,38.15,127.7,103.9,11.375,-1,25.15,20.7,57.25,8.91,24.059,4.25,51.4,5.203,4.11,68.1,23.35,12.54
14/10/2013,84.5,38,83.8,6.04,85.1,5.52,29.125,3.62,127.7,15.84,71.368,6.2,62.5,38.15,127.7,103.9,11.375,-1,25.15,20.7,57.25,8.91,24.059,4.25,51.4,5.203,4.11,68.1,23.35,12.54
15/10/2013,85.15,38.55,84.36,6.08,84.95,5.55,29.475,3.64,127.6,15.96,70.389,6.25,62.55,37.9,128.3,103.3,11.4,-1,25.25,20.85,58.65,8.99,24.455,4.29,53.45,5.128,4.1,67.55,23.35,12.94
16/10/2013,84.9,38.2,84.28,6.06,84.25,5.53,29.35,3.62,126.6,16,70.216,6.2,62.25,38.1,128.3,103.1,11.35,-1,25.1,20.65,57.3,9.08,24.109,4.24,53.4,5.306,4.03,67.35,22.95,12.8
17/10/2013,84.05,38.35,84.04,6,83.85,5.44,29.1,3.59,125.9,15.98,70.965,6.16,62.15,38.4,127.6,102.1,11.251,-1,25,20.4,57.45,8.98,24.01,4.21,53.1,5.146,3.85,66.65,22.9,12.74
18/10/2013,84.85,40.05,85.96,6.05,84.6,5.41,29.275,3.59,125.9,16.06,71.426,6.19,62.05,38.7,128.4,102.2,11.313,-1,25.3,20.5,59.8,9.09,24.01,4.23,58,5.193,3.9,66.3,22.75,12.68
21/10/2013,85.05,39.55,89.56,6.05,85.05,5.42,29.3,3.61,125.9,15.98,71.023,6.21,62,38.95,128.8,101,11.301,-1,25.25,20.5,62.55,9.04,23.961,4.28,59.7,5.146,3.85,66.4,22.75,12.76
22/10/2013,85.5,39.9,87.84,6.01,82.15,5.4,29.05,3.6,125.9,15.88,71.138,6.2,61.85,38.8,127.8,100.2,11.264,-1,25.2,20.4,59.75,9.1,23.763,4.53,56.8,5.137,3.9,66.2,22.45,12.62
23/10/2013,84.6,39.6,86.04,5.87,80.15,5.28,28.975,3.53,125.1,15.4,70.504,6.1,61.6,38.9,128.7,101.6,11.276,-1,25,20.05,59.8,8.94,23.368,4.53,57.05,5.015,3.84,66.4,21.8,12.02
24/10/2013,84.8,39.1,85.76,5.76,79.9,5.21,28.75,3.49,123.8,15.28,69.583,6.05,61.45,38.5,127.7,101,11.239,-1,24.85,19.82,60.4,8.86,22.874,4.49,57.35,4.743,3.81,65.9,21.35,12.22
25/10/2013,84.95,38.75,85.24,5.71,80.1,5.14,28.525,3.45,123.8,15.08,68.949,6,61.45,38.7,127.2,100.5,11.177,-1,24.75,19.62,59.75,8.72,22.923,4.47,57.35,4.706,3.71,65.15,20.9,12.06
28/10/2013,85.15,38.7,86.6,5.77,80.5,5.2,29,3.46,123.5,15.28,70.216,5.97,61.7,38.95,127.1,101.4,11.201,-1,24.6,19.98,58.1,8.77,23.121,4.71,55.65,4.678,3.79,64.95,21.3,12.08
29/10/2013,85.25,38.35,83.68,5.89,80.2,5.34,29.225,3.54,123.7,15.38,69.295,6.06,61.95,38.85,127.5,101.4,11.189,-1,24.9,20.1,56.2,8.91,23.368,4.57,53.85,4.846,3.79,65.45,21.75,12.04
30/10/2013,86,39.45,85.72,6.03,81.6,5.47,30.325,3.62,126,15.78,70.677,6.23,62.4,38.95,128.8,102.6,11.326,-1,25.35,20.7,59.05,9,23.565,4.72,56.35,4.781,3.83,65.4,22.3,12.28
31/10/2013,85.45,39.35,84.64,6.02,81.4,5.43,30.525,3.63,125,15.92,69.813,6.33,62.4,39.1,129,101.6,11.251,-1,25.3,20.6,57.85,8.88,23.714,4.83,55.1,4.968,3.91,64.6,22.45,12.24
1/11/2013,85.4,39.75,84.52,6.05,81,5.42,30.75,3.62,125.4,15.78,70.504,6.36,62.5,39,128.5,102.3,11.301,-1,25.15,20.95,58.9,8.82,23.516,4.81,56.1,5.015,3.88,64.2,22.7,12.12
4/11/2013,85.1,39.4,83.36,6.08,80.55,5.41,30.675,3.64,125.7,15.52,71.541,6.38,62.5,38.7,127.9,103,11.363,-1,25.25,21.15,58.55,8.79,23.219,4.81,55.3,4.959,3.87,64.05,21.9,12.14
5/11/2013,86.35,38.75,82.36,6.02,80.4,5.34,30.55,3.61,125.1,15.44,70.159,6.41,62.05,38.85,127.6,102,11.276,-1,24.95,21.1,57.7,8.71,22.923,4.75,54.25,4.94,3.89,63.15,21.75,12
6/11/2013,86.6,38.65,82.4,5.99,81.25,5.32,30.6,3.59,125.9,15.5,69.986,6.44,61.8,38.5,127.1,102,11.226,-1,24.95,20.95,57.6,8.67,22.824,4.71,54.9,5.1,3.95,63.25,21.6,11.96
7/11/2013,85.85,38.4,81.48,5.93,81.3,5.27,30.475,3.55,124.6,15.44,69.295,6.36,61.7,38.45,125.6,101.5,11.201,-1,24.65,20.7,57.4,8.63,22.923,4.7,54.55,5.071,3.88,63.2,21.45,11.94
8/11/2013,85.4,38.1,80.28,5.9,80.5,5.22,30.525,3.54,124,15.28,69.352,6.28,61.7,37.95,126.1,102,11.189,-1,24.65,20.5,57.7,8.61,22.725,4.64,54.35,4.978,3.82,62.9,21.05,11.7
11/11/2013,86.75,39.1,82.24,6.04,81.45,5.36,31.225,3.61,124.6,15.5,69.698,6.38,61.75,38.35,128.5,101.5,11.214,-1,24.95,20.85,58.15,8.74,22.972,4.73,55.1,5.006,3.9,63.05,20.75,11.98
12/11/2013,86,38.35,81.8,5.97,80.45,5.35,31.125,3.58,124,15.26,69.064,6.43,61.55,38.65,126.6,101.3,11.214,-1,24.9,20.95,57.45,8.71,22.824,4.74,54.7,5.006,3.88,62.55,20.9,11.76
13/11/2013,84.8,37.8,78.52,5.8,79.6,5.16,30.475,3.46,123.2,14.86,68.661,6.24,61.45,38.6,125.1,100.2,11.127,-1,25.15,20.4,57.15,8.5,22.38,4.71,54.25,5.043,3.84,61.9,20.55,11.48
14/11/2013,85.1,38.05,82.16,5.84,80.15,5.19,30.625,3.48,123.4,14.98,68.949,6.3,61,39.2,124.6,100.5,11.102,-1,25.35,20.6,57.5,8.59,22.577,4.91,55.4,5.053,3.94,61.5,20.85,11.7
15/11/2013,85.6,38.6,83.92,5.97,81,5.33,31.75,3.59,125.1,15.28,69.755,6.5,61.45,39.55,125,101.5,11.152,-1,25.4,21.25,58.35,8.83,23.219,4.83,56.7,5.062,3.98,61.75,21.4,11.88
18/11/2013,86.25,39.3,85.2,6.2,83,5.53,34.75,3.72,130.9,15.82,71.483,6.91,61.7,39.95,125.5,100,11.288,-1,25.9,23.1,60.4,9.26,24.01,4.88,58.4,5.034,4.1,62.75,22.5,12.26
19/11/2013,86.5,39.35,83.8,6.24,82.5,5.55,34.95,3.7,134.8,15.86,70.85,6.99,62.15,38.8,124.4,99.7,11.251,-1,25.8,24.2,59.65,9.49,23.763,4.91,57,4.987,4.04,62.05,21.45,12.26
20/11/2013,86.7,38.85,83.8,6.29,82.05,5.54,35.7,3.72,138.9,15.76,70.389,6.97,62.65,39.2,125.6,99.85,11.301,-1,26.3,24.35,59.15,9.59,24.208,4.91,56.55,4.828,4.1,62.85,21.5,12.26
21/11/2013,86.45,38.8,84.36,6.2,80.95,5.51,35.525,3.69,137.7,15.66,69.986,6.96,63,39.05,125.9,99.6,11.326,-1,26,24.35,58.55,9.44,23.565,4.83,56.25,4.696,4.06,62.7,21.15,12.08
22/11/2013,86.6,39,84.92,6.27,80.45,5.55,36.575,3.73,137.3,15.7,70.562,7.01,62.95,38.8,126.4,99.35,11.288,-1,26.2,25,59.65,9.42,23.664,4.75,56.55,4.771,3.99,62.75,21.05,12.1
25/11/2013,86.5,39,87.6,6.24,81.05,5.52,36.125,3.72,136.7,15.7,70.562,6.83,63.1,39.2,125.9,99.05,11.276,-1,26.25,24.95,59.75,9.32,23.467,4.78,56.95,4.743,4.02,62.85,20.8,12.02
26/11/2013,86.7,39.2,87.4,6.22,81.65,5.51,35.975,3.7,136.2,15.58,70.677,6.65,63.65,38.2,127.2,99.75,11.4,-1,26.4,24.65,59.75,9.23,23.269,4.9,57.05,4.678,4.06,62.95,20.95,12.12
27/11/2013,87,39.25,88.28,6.25,82.95,5.55,36.275,3.74,137.7,15.58,70.677,6.71,63.55,38.15,126.6,99.95,11.4,-1,26.05,24.9,60.85,9.19,23.17,4.9,58.15,4.687,4.04,63.2,20.55,11.92
28/11/2013,86.65,39.4,88.4,6.25,82.6,5.55,35.9,3.72,136,15.7,71.253,6.66,63.55,37.8,126.6,99.55,11.388,-1,26.1,24.9,60.2,9.1,23.565,4.91,58.4,4.706,4.01,62.9,21.05,12.18
29/11/2013,86.6,39.3,89.68,6.28,83.5,5.57,36.15,3.75,136.1,15.88,70.619,6.66,63.55,38,126.5,99.55,11.35,-1,26.2,25,60.7,9.17,23.812,5.04,58.65,4.771,4,63,21.35,12.34
2/12/2013,87.05,39.5,90.84,6.29,83.9,5.6,37.65,3.77,137.8,15.98,70.907,6.65,63,38,127.6,99.9,11.413,-1,26.5,25.7,61.3,9.21,23.516,5.05,59.5,4.771,4.03,63.35,21.45,12.32
3/12/2013,86.45,39.1,89.56,6.26,83.45,5.58,37.125,3.72,137.9,15.96,71.368,6.59,63.05,37.65,127.3,99.2,11.475,-1,26.2,25.55,62.3,9.12,23.269,5.17,61,4.734,3.97,62.75,21.2,12.14
4/12/2013,85.4,38.55,88.72,6.21,84.2,5.51,37.6,3.69,136.8,15.76,71.08,6.52,62.85,38.2,127,98.15,11.288,-1,25.95,25.55,62.35,8.97,23.022,5.09,60.4,4.734,4,62.8,20.8,12.1
5/12/2013,84.2,38.8,89.96,6.21,84.65,5.51,37.525,3.69,136.4,15.76,70.907,6.58,62.45,38,126.2,98,11.226,-1,25.7,25.45,63.35,9.06,22.923,5.17,61.65,4.668,3.98,62.35,20.8,11.96
6/12/2013,84.2,38.35,92,6.27,84.65,5.59,37.175,3.73,136.8,15.58,70.389,6.6,62.4,37.7,126.1,97.75,11.239,-1,25.55,25.35,63.55,9.14,22.775,5.2,61.9,4.678,3.96,61.8,20.6,12.06
9/12/2013,84.2,38.75,92.48,6.25,84.9,5.6,38,3.72,137.9,15.56,70.562,6.63,62.6,38.15,126.6,97.4,11.251,-1,25.65,25.6,63.95,9.08,22.676,5.23,62.9,4.546,3.95,62,20.2,12
10/12/2013,83.9,38.5,93.24,6.21,84.05,5.58,37.875,3.71,136.6,15.68,70.735,6.67,62.55,38.05,126.6,97.35,11.226,-1,25.5,25.5,63.5,8.99,22.577,5.13,62.3,4.5,3.93,61.25,20.1,11.9
11/12/2013,82.8,37.7,94.92,6.06,81.4,5.43,36.35,3.62,133.5,15.44,69.352,6.47,61.6,37.2,124.5,96.2,11.102,-1,24.95,24.65,63.45,8.76,22.281,5.07,61.4,4.443,3.84,60.6,20.2,11.74
12/12/2013,82.55,37.8,93.48,5.97,80.95,5.36,36.275,3.59,133,15.2,69.871,6.42,61.9,37.6,124.4,96.4,11.139,-1,24.65,24.4,65.2,8.69,22.38,5.09,62.3,4.537,3.84,59.95,19.54,11.68
13/12/2013,82.6,37.5,93.24,6.01,81.3,5.38,36.4,3.62,133.9,15.08,69.179,6.47,61.75,37.85,124.1,96.8,11.127,-1,24.75,24.95,67.15,8.72,22.33,5.35,62.65,4.415,3.93,58.95,19.44,11.64
16/12/2013,81.8,37.15,94.6,5.95,80.3,5.29,35.6,3.6,133.4,14.7,69.64,6.42,61.5,37.6,123.7,96.85,11.09,-1,24.7,24.6,69.55,8.65,22.083,5.29,63.7,4.453,3.87,59.65,19.54,11.58
17/12/2013,82.05,37.95,93.16,5.92,80.7,5.27,35.45,3.59,132,14.18,68.027,6.4,61.1,37.5,124,96.55,11.077,-1,24.55,24.35,68.6,8.55,22.38,5.2,64.65,4.556,3.82,59.95,19.64,11.74
18/12/2013,82.2,37.85,93.44,5.94,80.4,5.25,36.325,3.57,131.8,14.24,69.467,6.45,61.2,37.65,123.1,97.4,11.04,-1,24.5,24.7,69.45,8.6,22.528,5.25,63.4,4.64,3.83,60.75,19.92,11.8
19/12/2013,82.05,38.1,92.76,5.84,79.45,5.19,35.175,3.52,129.3,14.16,68.661,6.25,60.35,37.8,123.2,96.8,10.879,-1,24.55,24.1,67.75,8.48,22.38,5.29,61.5,4.584,3.77,59.95,19.42,11.64
20/12/2013,82,37.8,92.72,5.83,79.9,5.19,33.55,3.5,128.5,14.14,69.698,6.19,60.35,37.5,124.9,97.05,10.829,-1,24.5,23.45,65.95,8.44,21.886,5.42,60.7,4.584,3.75,61,19.24,11.46
23/12/2013,82.55,38.2,93.44,5.82,80.55,5.19,34.125,3.5,128.8,14.24,69.352,6.21,60.6,37.8,125,97.05,10.866,-1,24.55,23.55,67.65,8.45,21.589,5.39,61.4,4.49,3.74,61.15,19.02,11.5
24/12/2013,83.5,38.35,93.84,5.91,80.95,5.26,34.975,3.58,130.9,14.34,69.928,6.31,61.7,37.75,125.5,97.5,10.978,-1,24.85,24.1,68.6,8.54,21.639,5.5,62.45,4.518,3.76,61.45,19.28,11.7
25/12/2013,83.5,38.35,93.84,5.91,80.95,5.26,34.975,3.58,130.9,14.34,69.928,6.31,61.7,37.75,125.5,97.5,10.978,-1,24.85,24.1,68.6,8.54,21.639,5.5,62.45,4.518,3.76,61.45,19.28,11.7
26/12/2013,83.5,38.35,93.84,5.91,80.95,5.26,34.975,3.58,130.9,14.34,69.928,6.31,61.7,37.75,125.5,97.5,10.978,-1,24.85,24.1,68.6,8.54,21.639,5.5,62.45,4.518,3.76,61.45,19.28,11.7
27/12/2013,83.9,38.3,96.64,5.91,81,5.23,34.975,3.58,130.6,14.32,70.274,6.33,61.55,37.05,125.6,97.7,11.065,-1,24.9,24.35,68.3,8.5,21.54,5.68,62.05,4.49,3.71,61.6,19.22,11.7
30/12/2013,84.15,38.5,99.16,5.85,80.5,5.22,34.85,3.55,130,14.32,70.562,6.28,61.4,37.4,125.5,98,11.04,-1,24.8,24.1,68.95,8.48,21.342,5.94,62.6,4.378,3.7,61.65,19.2,11.68
31/12/2013,84.15,38.9,98.92,5.85,80.4,5.24,34.725,3.57,129.3,14.42,70.504,6.33,61.3,37.6,125.7,98.35,11.04,-1,24.85,24.25,69.55,8.5,21.54,6.12,63.35,4.387,3.75,61.65,19.22,11.6
1/1/2014,84.15,38.9,98.92,5.85,80.4,5.24,34.725,3.57,129.3,14.42,70.504,6.33,61.3,37.6,125.7,98.35,11.04,-1,24.85,24.25,69.55,8.5,21.54,6.12,63.35,4.387,3.75,61.65,19.22,11.6
2/1/2014,84.6,39.35,100.9,5.82,80.2,5.2,34.35,3.55,129.9,14.38,70.735,6.27,61.5,37.35,126.1,98.05,11.065,-1,24.75,23.85,70.5,8.46,21.639,6,63.95,4.396,3.73,61.8,19.58,11.66
3/1/2014,82.95,38.45,98.8,5.68,78.6,5.06,33.7,3.46,127.5,13.82,69.41,6.08,60.3,37.1,123.8,96.4,10.829,-1,24.4,23.05,70.65,8.2,21.194,6,63.4,4.368,3.64,60.8,19.12,11.3
6/1/2014,83.15,38.1,99.12,5.59,78.15,4.96,33.375,3.43,126.7,13.84,69.295,6.01,60.15,37,123.5,97.1,10.792,-1,24.15,22.75,71.5,8.14,20.651,5.96,63.3,4.321,3.52,59.9,18.84,11.12
7/1/2014,83.9,37.75,98.8,5.56,78.05,4.95,33,3.43,126.2,13.66,69.928,5.97,60.05,36.8,123.2,96.5,10.717,-1,24.1,22.45,75.55,8.09,20.107,6,65.5,4.181,3.42,59.1,18.72,11.1
8/1/2014,85.4,37.7,100.3,5.64,78.45,5.04,34.05,3.47,128.7,13.98,70.101,5.9,60.45,37,123.8,96.7,10.692,-1,24.1,22.75,78.1,8.11,21.441,5.99,66.1,4.312,3.47,59.35,19,11.22
9/1/2014,85.25,37.7,98.6,5.54,77.35,4.94,33.6,3.42,127.4,13.88,69.179,5.74,60.05,36.3,122.7,97.1,10.655,-1,24.15,22.15,76.15,8,22.034,6.04,65.9,4.34,3.43,59.1,19.54,11.02
10/1/2014,85.4,37.6,99.48,5.55,77.8,4.95,33.575,3.46,127,13.76,69.41,5.81,60.45,35.75,122.8,96.95,10.73,-1,24.3,22.05,75.05,8,22.034,6.02,63.95,4.443,3.4,60,19.92,11.02
13/1/2014,86,37.2,99.32,5.58,77.8,4.95,33.65,3.44,126.9,13.9,69.179,5.87,60.2,35.3,122.5,96.9,10.655,-1,24.3,22.05,77.05,8.03,21.836,6.11,63.5,4.368,3.41,59.15,19.52,10.96
14/1/2014,85.2,36.95,98.6,5.55,77.55,4.93,33.85,3.42,126.4,13.84,69.064,5.88,60.05,35.25,122.4,96.75,10.605,-1,24.25,22.45,77.6,7.98,21.639,6.13,63.35,4.378,3.34,59.95,19.82,10.84
15/1/2014,85.65,37.15,101.7,5.54,77.15,4.94,34.325,3.42,127.8,13.82,69.179,5.93,60,35.15,122.7,96.6,10.568,-1,24.3,22.75,77.75,8.01,21.589,6.33,63.9,4.321,3.28,59.6,19.72,10.86
16/1/2014,86.05,38,102.5,5.55,77.6,4.94,34.4,3.42,127.7,13.76,69.122,5.95,61,35.45,122.8,97.35,10.593,-1,24.2,22.9,79,8.05,21.589,6.33,62.75,4.2,3.14,59.45,19.5,10.6
17/1/2014,85.85,38.75,105.8,5.49,77.85,4.88,34.375,3.39,128.2,13.86,69.986,6.04,61.35,35.9,124.3,98.5,10.68,-1,24.4,22.65,83.2,8.1,21.392,6.58,64.95,4.181,3.23,60.35,19.4,10.4
20/1/2014,85.75,38.05,104.1,5.39,76.65,4.78,33.5,3.36,127.2,13.96,69.467,6.12,60.9,35.2,122.8,98.2,10.605,-1,24.3,22.45,82.75,8.05,21.342,6.48,65.35,4.078,3.29,60.7,18.92,10.24
21/1/2014,85.75,38.3,104,5.55,77.15,4.91,33.725,3.43,126.9,13.08,69.41,6.37,60.8,35.4,123.6,98.7,10.556,-1,24.85,22.9,81.45,8.07,21.243,6.38,64.5,4.031,3.3,60.65,19.18,10.3
22/1/2014,86,38.3,105.4,5.62,77.65,4.98,33.825,3.43,127.2,12.86,69.237,6.44,60.75,35.75,124.1,98.9,10.556,-1,24.7,23.3,76.95,8.03,21.787,6.48,61.85,4.171,3.32,61.3,19.62,10.5
23/1/2014,85.15,37.5,104.4,5.45,77,4.81,33.4,3.34,125.9,12.74,68.143,6.28,60.6,35.9,123.3,97.55,10.543,-1,24.3,22.9,75.4,7.93,21.589,6.5,60.05,4.097,3.3,62.8,19.26,10.26
24/1/2014,84.4,37,100.2,5.4,76.15,4.76,32.975,3.31,125.1,12.66,67.912,6.29,60,35.5,122.5,96.85,10.245,-1,24.1,22.45,73.55,7.87,21.392,6.27,59.75,4.059,3.24,62.4,18.92,10.32
27/1/2014,82.1,36.5,97.88,5.3,74.95,4.67,31.575,3.25,122.6,12.22,66.645,6.22,59.2,35.15,121.3,96.2,10.084,-1,23.85,21.8,73.95,7.74,20.848,6.39,59.95,3.909,3.11,61.95,18.38,10.06
28/1/2014,81.9,35.95,100.6,5.28,74.35,4.67,31.525,3.25,121.8,12.16,67.394,6.18,59.15,35.35,121,96.15,10.133,-1,23.75,21.35,76.25,7.69,20.799,6.49,59.75,3.993,3.11,60.65,18.28,10.04
29/1/2014,81.95,36.45,106.4,5.41,74.45,4.86,32.175,3.31,122.2,12.18,66.126,6.17,58.8,35.25,122.1,95.05,10.022,-1,23.8,21.35,74.4,7.62,20.749,6.44,58.4,3.993,3.19,59.45,18.28,10.22
30/1/2014,80.95,35.75,108.7,5.39,74.05,4.81,31.45,3.29,121.9,12.2,66.184,6.18,58.6,35.1,121.5,94.8,9.922,-1,23.6,21.2,76.3,7.51,20.7,6.43,59.85,3.993,3.18,58.3,18.28,10.22
31/1/2014,80.95,35.75,108.7,5.39,74.05,4.81,31.45,3.29,121.9,12.2,66.184,6.18,58.6,35.1,121.5,94.8,9.922,-1,23.6,21.2,76.3,7.51,20.7,6.43,59.85,3.993,3.18,58.3,18.28,10.22
3/2/2014,80.95,35.75,108.7,5.39,74.05,4.81,31.45,3.29,121.9,12.2,66.184,6.18,58.6,35.1,121.5,94.8,9.922,-1,23.6,21.2,76.3,7.51,20.7,6.43,59.85,3.993,3.18,58.3,18.28,10.22
4/2/2014,79.15,35.05,102.1,5.2,72,4.66,30.4,3.21,121.2,11.54,66.184,5.95,58.85,34.55,120.2,93.55,9.798,-1,23.1,20.4,71.5,7.33,20.107,6.35,59.05,3.909,3.06,59.1,17.74,10.06
5/2/2014,78.65,35.65,102.1,5.17,72.45,4.63,30.1,3.18,120.1,11.58,65.205,5.89,58.15,34.65,118.5,93.15,9.686,-1,23.15,20.25,66.25,7.39,19.623,6.04,54.65,3.9,3.08,58.05,17.7,10.04
6/2/2014,78.75,35.45,101.7,5.2,72.5,4.66,30.175,3.19,119.8,11.66,65.32,5.93,58.1,34.7,117.8,92.3,9.773,-1,23.1,20.35,71.1,7.43,20.058,6.19,60.6,3.89,3.11,59.25,17.96,10.2
7/2/2014,79.3,35.65,104.9,5.26,73.1,4.7,30.4,3.22,120.3,12.12,65.09,5.84,58.2,35.05,118.1,95.3,9.624,-1,23.1,20.55,71.1,7.55,20.107,6.35,59.2,4.003,3.18,60.6,17.92,10.46
10/2/2014,79.2,35.65,106.7,5.18,73.55,4.64,30.275,3.18,121.1,12.1,64.917,5.78,58.05,35.35,119,95.15,9.537,-1,23.45,20.55,69.6,7.67,19.623,6.44,58.2,4.012,3.21,61.35,17.66,10.36
11/2/2014,79.7,37,106,5.34,74.7,4.75,31.825,3.25,123.4,12.68,65.838,5.9,59.6,35.4,120.1,95.3,9.699,-1,23.55,21.6,72.15,7.78,20.502,6.35,57.6,4.171,3.17,61.85,18.3,10.48
12/2/2014,81,37.5,107.6,5.43,73.95,4.82,32.2,3.3,124,12.96,67.163,6.02,59.85,35.6,121.3,95.6,9.91,-1,23.75,21.8,73.15,7.94,22.034,6.64,59.4,4.359,3.16,61.9,19.16,10.54
13/2/2014,81.35,37.1,108,5.36,73.05,4.76,31.85,3.25,123.2,12.66,67.624,5.95,59.45,35.3,122,95.7,9.897,-1,23.65,21.5,72.55,7.81,21.441,6.53,59,4.293,3.01,62,18.86,10.42
14/2/2014,82.1,36.6,109.7,5.39,73.85,4.79,32.05,3.27,123.5,12.74,68.085,6.03,59.6,35.25,122.6,96.5,9.947,-1,23.8,21.6,74.3,7.82,21.342,6.58,59.5,4.209,3.06,62.9,18.7,10.48
17/2/2014,82.7,36.9,116,5.48,74.05,4.86,33.275,3.31,124.3,12.82,67.221,6.08,59.6,35.25,122.3,97.3,10.034,-1,24.05,22.85,71.9,7.94,21.293,6.57,57.5,4.125,3.03,62.3,18.76,10.44
18/2/2014,83.35,37.6,116.9,5.43,73.65,4.84,33.15,3.29,123.5,12.78,67.855,6,59.5,35.75,124.1,96.85,9.972,-1,23.95,23.1,73,7.91,21.046,6.53,58.35,4.162,2.97,62.65,18.62,10.36
19/2/2014,84.85,37.9,116.5,5.43,73.7,4.84,32.95,3.29,123,12.62,68.258,6.05,59.9,36.5,124.2,98.15,9.947,-1,24.4,23.05,71.6,7.95,21.342,6.64,57.9,4.181,3.02,62.2,18.72,10.28
20/2/2014,83.45,37.35,112.9,5.32,72.95,4.71,32.225,3.27,121.8,12.34,66.875,6.62,59.55,36.25,122.6,98.15,9.873,-1,24.15,22.8,71.7,8.15,20.947,6.89,57.8,4.125,3.04,62.35,18.54,10
21/2/2014,84.35,37.3,116.1,5.31,73.95,4.68,32.125,3.25,122,12.4,68.2,6.54,60.25,36.05,124.4,99.3,10.109,-1,24.25,22.85,72.7,8.12,20.749,6.95,58.9,3.956,3.01,62.75,18.46,10.12
24/2/2014,83.9,36.95,115.6,5.26,73.5,4.65,31.7,3.23,120.8,12.26,68.431,6.43,59.85,35.7,125,97.5,10.034,-1,23.9,22.65,72.35,7.9,20.008,6.99,59.35,3.628,2.93,62.95,17.4,9.95
